Task ID, Task Name,Task Content,Status,Date Created,Date Created Text,Due Date,Due Date Text,Start Date,Start Date Text,Parent ID,Attachments,Assignees,Tags,Priority,List Name,Folder Name/Path,Space Name,Time Estimated,Time Estimated Text,Checklists,Comments,Assigned Comments,Time Spent,Time Spent Text,Rolled Up Time,Rolled Up Time Text
86duxu80c,"Documentation agent","Documents everything as it goes from idea to project including iterations after launch.",to do,1729070835886,"10/16/2024, 10:27:15 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv8r013,"Where to store kpis which are directives for an agent as established by onboarding or ongoing choices by the user and how to templatize those into the system prompt? Store these kpis in firebase?","",to do,1732261797014,"11/22/2024, 7:49:57 AM GMT",,"",,"",86dv8r00d,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv70jcv,"Read “Top 8 Leading AI Use Cases Revolutionizing Business in 2025“ by Alannaelga on Medium: https://medium.com/cryptoniche/top-8-leading-ai-use-cases-revolutionizing-business-in-2025-837e4a98f6a3","This article illustrates in even greater depth the value of creating a system of intelligence across all connected saas applications. Particularly around Predictive Analytics. Particularly in SAS companies many Founders struggle with the amount of data that there company produces and failed to see what the future holds given the current trajectory. Taking the saas metrics from a historical perspective and projecting on the future would help many tech company founders to write the ship before huge problems arise. I'm now thinking that a startup advisor with lots of saas and Technology startup knowledge along with a Predictive Analytics capability would be an excellent starting place for mapache. This strategy could then be applied across more traditional businesses with more traditional accounting needs as well supply chain issues?",to do,1731744953654,"11/16/2024, 8:15:53 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv2hc9m,"AI Agent for saas providers","Since I'm developing these for mapache using their own documentation and apis why not offer to sell them to the individual SaaS  providers as an llm that they can access via an API.",to do,1730448656722,"11/1/2024, 8:10:56 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv2hceb,"The integration of agents into human teams will also require a reevaluation of management practices and performance metrics. Traditional measures of efficiency will no longer be sufficient in an environment where human-AI collaboration is the norm. New frameworks for evaluating the effectiveness of these partnerships, and for measuring the overall organizational impact of AI integration, will have to be developed.\n\nRead “The Human Machine Harmony“ by Andy Spezzatti on Medium: https://pub.towardsai.net/the-human-machine-harmony-5e5157c18bfb","New evaluation metrics needed for how humans work with AI agentic systems.",to do,1730449029647,"11/1/2024, 8:17:09 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv2hcf2,"Integrating AI into Business Workflows: A Strategic Approach \n\nRead “The Human Machine Harmony“ by Andy Spezzatti on Medium: https://pub.towardsai.net/the-human-machine-harmony-5e5157c18bfb","Another important point to consider is where and how to integrate AI within the existing business workflow.",to do,1730449169632,"11/1/2024, 8:19:29 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6n8wj,"load testing flowise vs n8n agents","",to do,1731666645846,"11/15/2024, 10:30:45 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv2hcfk,"“The key is that an agent doesn’t just follow a fixed set of rules. It can adapt its approach based on the unique specification and task needs and to the results of its intermediate actions, much like a human would when tackling a complex project.“\n\nRead “The Human Machine Harmony“ by Andy Spezzatti on Medium: https://pub.towardsai.net/the-human-machine-harmony-5e5157c18bfb","What it will take to have AI Agents widely adopted and reshaping the workforce",to do,1730449283511,"11/1/2024, 8:21:23 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv7a0eu,"Read “Evaluating LLMs: Find the Best AI Model for Your Specific Task“ by Louis-François Bouchard on Medium: https://pub.towardsai.net/evaluating-llms-find-the-best-ai-model-for-your-specific-task-089c8d353bba","",to do,1731838264604,"11/17/2024, 10:11:04 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv7dh9d,"Read “How to create a Knowledge Map from 500k email messages using LLM“ by Ben Goosman on Medium: https://medium.com/kineviz/how-to-create-a-knowledge-map-from-500k-email-messages-using-llm-8b194fc875c9","To be especially powerful if everyone was in the organization's emails were included in a Knowledge Graph so that a complete picture of interactions would be possible. However the process described here as far to difficult so look for a simpler way to accomplish this",to do,1731920182732,"11/18/2024, 8:56:22 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv5058x,"https://search.app?link=https%3A%2F%2Fwww.infoworld.com%2Farticle%2F3600418%2Fgithub-copilot-learns-new-tricks.html&utm_campaign=aga&utm_source=agsadl1%2Csh%2Fx%2Fgs%2Fm2%2F4","Use GitHub Copilot for reviewing flow wise and an 8N Json files in addition to a code review agent that I would build?",to do,1731133617485,"11/9/2024, 6:26:57 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv8r00d,"Read “Agentic Mesh — Principles for an Autonomous Agent Ecosystem“ by Eric Broda on Medium: https://towardsdatascience.com/agentic-mesh-principles-for-an-autonomous-agent-ecosystem-42d1366de09f","A story from Eric Broda on Medium",to do,1732261735736,"11/22/2024, 7:48:55 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv7duk8,"Read “Keeping Your AI Agent in Check: An Introductory Guide to Traces, Metrics and Logging“ by Youness Mansar on Medium: https://towardsdatascience.com/keeping-your-ai-agent-in-check-an-introductory-guide-to-traces-metrics-and-logging-a731b57b8658","How can I accomplish this using no code low code tools? Can open Telemetry feed the observability tools which floweyes uses also?",to do,1731929174740,"11/18/2024, 11:26:14 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6mzfc,"https://otter.ai/","I use otter with large language models as participants in the meeting to brainstorm thought processes using anthropic Google and openai?",to do,1731658490733,"11/15/2024, 8:14:50 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv8r0gg,"“LLM is not everything about AI, and not all the AI use cases are suitable for Generative AI.“\n\nRead “Do Not Use LLM or Generative AI For These Use Cases“ by Christopher Tao on Medium: https://pub.towardsai.net/do-not-use-llm-or-generative-ai-for-these-use-cases-a819ae2d9779","A story from Christopher Tao on Medium",to do,1732262669995,"11/22/2024, 8:04:29 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6mzzn,"“Strategic problem-solving is one of the most important skills for leaders.“\n\nRead “How To Solve Strategic Problems Like Top Consultants With AI“ by Alex Miguel Meyer on Medium: https://medium.com/publishous/how-to-solve-strategic-problems-like-top-consultants-with-ai-f6534fb5e0cf","This would make for a great Consulting agent",to do,1731659564235,"11/15/2024, 8:32:44 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6n07w,"Read “AI Research Agents: Set to Transform Knowledge Research in 2025 (Plus Top 3 Free Tools)“ by Alden Do Rosario on Medium: https://medium.com/@aldendorosario/ai-research-agents-set-to-transform-knowledge-research-in-2025-plus-top-3-free-tools-d37197726531","I doubt these tools have apis but I could build an agent that would mimic their functions",to do,1731660058430,"11/15/2024, 8:40:58 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6n0wm,"“Regarding the prompt-to-UI feature, Uizard generates an entire set of designs, not just a single screen — this is impressive.“\n\nRead “I tested 4 AI tools to generate UI from the same prompt“ by Xinran Ma on Medium: https://medium.com/@xinranma/i-tested-4-ai-tools-to-generate-ui-from-the-same-prompt-0d2113736cce","",to do,1731660424513,"11/15/2024, 8:47:04 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv6zzbv,"“Internal knowledge refers to the built-in-knowledge and processing capabilities embedded within the AI model based on its training data.“\n\nRead “RAGate: Adaptive RAG for Conversational AI“ by Rupali Patil on Medium: https://pub.towardsai.net/ragate-adaptive-rag-for-conversational-ai-94b5ca469b7d","",to do,1731740756790,"11/16/2024, 7:05:56 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dv9x76q,"https://search.app?link=https%3A%2F%2Fwww.marktechpost.com%2F2024%2F11%2F25%2Fretrieval-augmented-generation-rag-deep-dive-into-25-different-types-of-rag%2F&utm_campaign=aga&utm_source=agsadl1%2Csh%2Fx%2Fgs%2Fm2%2F4","Retrieval-Augmented Generation (RAG): Deep Dive into 25 Different Types of RAG - MarkTechPost",to do,1732694788261,"11/27/2024, 8:06:28 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvbn15w,"slack ai workplace personas","mimic this quiz, given conversationally, to understand how users within a company might be catered to during onboarding to maximize the likelihood that they would embrace the AI agents I sell them. https://www.salesforce.com/news/stories/ai-personas-at-work/",to do,1733335102509,"12/4/2024, 5:58:22 PM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvabdvj,"Read “The Top 10 AI Tools Every SaaS Startup Needs in 2025“ by Victor Yakubu on Medium: https://blog.stackademic.com/the-top-10-ai-tools-every-saas-startup-needs-in-2025-3ed16bebc1b8","Consider the functions of each of these AI tools built into each of these individual platforms. Consider how to create an AI that interacts with the in product AI either via API or Claude desktop. Synthesize the information from the in product AI into my overarching AI",to do,1732868130891,"11/29/2024, 8:15:30 AM GMT",1733389200000,"12/5/2024, 9:00:00 AM GMT",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwbkum,"RAG agent","This agent would combine agents from all the distinct RAG steps:\n\nBuilding a Retrieval-Augmented Generation (RAG) workflow involves several distinct steps, covering both data and model management, as well as implementation of retrieval, ranking, and generation components. Below are the essential steps to build a RAG workflow:\n\n### 1. **Data Collection and Preprocessing**\n   - **Data Collection**: Gather a large corpus of documents or knowledge that will serve as the basis for retrieval. This can be web pages, scientific articles, documentation, FAQs, etc.\n   - **Preprocessing**: Clean and preprocess the collected data. This might include:\n     - Removing HTML tags, special characters, etc.\n     - Text normalization (lowercasing, tokenization).\n     - Removing stop words or unnecessary elements that do not add value.\n\n### 2. **Index Creation**\n   - **Text Chunking**: Split documents into smaller chunks or passages that can be indexed. Each chunk should be of a reasonable size, typically up to 512 tokens, to optimize retrieval quality and efficiency.\n   - **Embedding Generation**:\n     - Use a language model (like BERT or Sentence Transformers) to create vector embeddings for each document chunk.\n     - These embeddings represent the content of each chunk in a high-dimensional vector space.\n   - **Indexing**:\n     - Store these embeddings in a **vector database** or index using tools like **FAISS**, **Pinecone**, or **Weaviate** for efficient similarity searches.\n     - Index metadata along with the embeddings to allow for efficient filtering and retrieval.\n\n### 3. **Retriever Implementation**\n   - **Select a Retrieval Model**:\n     - Choose the retriever type based on your requirements.\n     - **Dense Retriever**: Uses vector similarity (like FAISS) to find semantically similar chunks.\n     - **Sparse Retriever**: Uses traditional methods like **BM25** (based on word frequency) for fast and efficient keyword-based retrieval.\n   - **Retrieval Logic**:\n     - Implement retrieval logic to fetch the top-k most relevant documents for any user query.\n     - You might combine dense retrieval (semantic-based) with sparse retrieval to achieve better coverage.\n\n### 4. **Document Ranking**\n   - After retrieval, implement a **ranking mechanism** to prioritize the most relevant chunks.\n   - This can involve:\n     - **Re-ranking using Transformer models** like BERT that evaluate the similarity between query and the retrieved passages more accurately.\n     - Scoring retrieved documents and selecting the most relevant top-k based on relevance to the query.\n\n### 5. **Document Storage and Management**\n   - Store the original documents in a structured database or knowledge base.\n   - Metadata and links to the original data must be maintained so that relevant passages can be associated back to the context.\n   - Design for scalability, as the size of the corpus will affect retrieval speed.\n\n### 6. **Query Handling (Pipeline Design)**\n   - **Query Preprocessing**: Prepare the user query by tokenizing and transforming it into the format that matches your retriever.\n   - **Hybrid Retrieval** (Optional): \n     - Use both dense and sparse retrieval methods for complementary results.\n     - Combine the retrieved passages from different retrievers and use a scoring mechanism to rank them.\n\n### 7. **Context Preparation**\n   - Combine the query and the top-k retrieved documents to form the context.\n   - **Truncate or reformat** the retrieved information so that it fits within the input length limits of the generative model (usually based on token constraints).\n\n### 8. **Generative Model Setup**\n   - **Choose a Generative Model**: Use a pre-trained language model, such as GPT-3, FLAN-T5, or similar.\n   - **Fine-Tuning (Optional)**: Fine-tune the generative model on your specific dataset if you want it to better align with the domain-specific context.\n   - **Model Integration**: Set up the generative model to receive the query and relevant passages as input, then generate an augmented response.\n\n### 9. **Pipeline Integration and Orchestration**\n   - **Orchestrate Components**: Use a tool like **LangChain** or create custom logic to connect different components (retriever, ranker, generator).\n   - **Middleware Setup**: Implement middleware to handle preprocessing of queries, calling the retrieval system, ranking, and generation.\n   - **Error Handling**: Implement error handling and fallback mechanisms to make sure the process runs smoothly.\n\n### 10. **Evaluation and Testing**\n   - **End-to-End Evaluation**:\n     - Evaluate the output quality by testing retrieval accuracy, relevance of retrieved documents, and quality of the generated response.\n   - **Metrics**:\n     - Use metrics like **Recall@k** (for retrieval) and **BLEU** or **ROUGE** scores (for generation) to evaluate different parts of the system.\n   - **Human Evaluation** (Optional): Have human testers validate the quality and relevance of generated responses.\n\n### 11. **Deployment and Scaling**\n   - **Model Deployment**: Deploy both retrieval and generative models in a production environment, ensuring they are accessible through APIs.\n   - **Load Balancing**: Implement load balancing and scaling mechanisms to handle high volumes of requests.\n   - **Vector Index Management**: Keep the vector index updated as new data becomes available.\n\n### 12. **User Feedback and Iteration**\n   - **User Feedback Integration**: Integrate a feedback mechanism where users can rate responses, and feed this data back into improving retrieval and ranking models.\n   - **Active Learning** (Optional): Use user feedback and live queries to refine retrieval models and continuously improve the system.\n\n### 13. **Monitoring and Maintenance**\n   - **Monitoring**:\n     - Continuously monitor performance metrics to track latency, model output quality, and indexing speed.\n   - **Index Maintenance**:\n     - Periodically update the vector index with new documents or re-index if the corpus changes significantly.\n   - **Retraining**: Retrain models if the knowledge domain or the type of queries changes substantially.\n\n### Tools and Technologies\n- **Vector Databases**: FAISS, Pinecone, Weaviate.\n- **Ranking Models**: BERT-based models for re-ranking.\n- **Generative Models**: OpenAI GPT models, Google FLAN, Cohere, etc.\n- **Orchestration Framework**: LangChain, Haystack, or custom pipelines.\n- **Deployment and Scaling**: Docker, Kubernetes, or serverless platforms to ensure scalability.\n\n### Summary of Components\n- **Retriever**: Handles finding relevant information.\n- **Ranker**: Re-ranks the retrieved information for relevance.\n- **Generator**: Generates the final output using the retrieved documents.\n- **Orchestrator**: Manages the flow between these components.\n\nPutting together a RAG workflow involves building and integrating these components into an orchestrated system that is capable of combining external information retrieval with a language model for enhanced and contextual responses.",to do,1728556115383,"10/10/2024, 11:28:35 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[{""text"":""https://sebastian-petrus.medium.com/top-10-rag-frameworks-github-repos-2024-12b2a81f4a49\n\nread about these open source projects for rag\n"",""by"":""anderkd@gmail.com"",""assigned"":false,""date"":""12/9/2024, 10:21:11 AM GMT"",""resolved"":""N/A""}]","0", "",,NaN,
86dvth5g6,"“Hiring is f***ed.“\n\nRead “Hiring Is the Billion Dollar Problem To Solve in 2025“ by Joe Procopio on Medium: https://ehandbook.com/hiring-is-the-billion-dollar-problem-to-solve-in-2025-0ca10d5058db","A story from Joe Procopio on Medium",to do,1737619594223,"1/23/2025, 8:06:34 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvth5np,"“Hiring is f***ed.“\n\nRead “Hiring Is the Billion Dollar Problem To Solve in 2025“ by Joe Procopio on Medium: https://ehandbook.com/hiring-is-the-billion-dollar-problem-to-solve-in-2025-0ca10d5058db","A story from Joe Procopio on Medium",to do,1737620390629,"1/23/2025, 8:19:50 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwbuh8,"Parallel Retrieval: Set up parallel nodes in Flowise to run both dense and sparse retrievals simultaneously.","",to do,1728562018072,"10/10/2024, 1:06:58 PM GMT+1",,"",,"",86duwbkum,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxh2jnc,"For my reading agent ","www-marktechpost-com.cdn.ampproject.org/v/s/www.marktechpost.com/2025/08/13/top-10-ai-agent-and-agentic-ai-news-blogs-2025-update/?amp=&amp_gsa=1&amp_js_v=a9&usqp=mq331AQGsAEggAID#amp_tf=From %251%24s&aoh=17552390185902&csi=0&referrer=https%3A%2F%2Fwww.google.com",to do,1755239669926,"8/15/2025, 7:34:29 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxh2jne,"For my reading agent ","www-marktechpost-com.cdn.ampproject.org/v/s/www.marktechpost.com/2025/08/13/top-10-ai-agent-and-agentic-ai-news-blogs-2025-update/?amp=&amp_gsa=1&amp_js_v=a9&usqp=mq331AQGsAEggAID#amp_tf=From %251%24s&aoh=17552390185902&csi=0&referrer=https%3A%2F%2Fwww.google.com",to do,1755239674140,"8/15/2025, 7:34:34 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dxg6mu4,"newsletter summarizer","",to do,1754975512888,"8/12/2025, 6:11:52 AM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"mpch sol hopper","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvempfu,"SaaS boilerplate","i'm searching for the best boiler play or application to create multiple sass and micro Sass applications.\ncheck this one first: https://www.perplexity.ai/search/i-ve-just-discovered-saas-boil-fzuyOyWyQ5SljbMkN5x8xA, then....\nhttps://github.com/smirnov-am/awesome-saas-boilerplates \nhttps://github.com/ixartz/SaaS-Boilerplate?tab=readme-ov-file \nhttps://github.com/apptension/saas-boilerplate \nfor wix:\nhttps://www.tweakdesigns.in/product-page/scale-saas-template-for-startup",to do,1734349214106,"12/16/2024, 11:40:14 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdrt8,"Google secret manager","",to do,1728573438745,"10/10/2024, 4:17:18 PM GMT+1",,"",,"",86duwdt6x,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dve488k,"https://www.decibel.vc/articles/service-as-software-powered-by-ai-agents?utm_source=chatgpt.com","",to do,1734075522588,"12/13/2024, 7:38:42 AM GMT",,"",,"",86dvddwyu,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dva77nj,"Read “RAGOps Guide: Building and Scaling Retrieval Augmented Generation Systems“ by Abhinav Kimothi on Medium: https://towardsdatascience.com/ragops-guide-building-and-scaling-retrieval-augmented-generation-systems-3d26b3ebd627","A story from Abhinav Kimothi on Medium",to do,1732810973605,"11/28/2024, 4:22:53 PM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvg9d2y,"https://www.marktechpost.com/2024/12/18/microsoft-open-sourced-markitdown-an-ai-tool-to-convert-all-files-into-markdown-for-seamless-integration-and-analysis/","Microsoft Open Sourced MarkItDown: An AI Tool to Convert All Files into Markdown for Seamless Integration and Analysis - MarkTechPost",to do,1734694396579,"12/20/2024, 11:33:16 AM GMT",1735291980000,"12/27/2024, 9:33:00 AM GMT",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvg9d31,"https://www.marktechpost.com/2024/12/18/microsoft-open-sourced-markitdown-an-ai-tool-to-convert-all-files-into-markdown-for-seamless-integration-and-analysis/","Microsoft Open Sourced MarkItDown: An AI Tool to Convert All Files into Markdown for Seamless Integration and Analysis - MarkTechPost",to do,1734694400597,"12/20/2024, 11:33:20 AM GMT",1735291980000,"12/27/2024, 9:33:00 AM GMT",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvq9twb,"https://chatgpt.com/share/6788b6c7-369c-800e-bcbd-78ed3455681d","Do this entire workflow on Google Cloud platform and also try to host other tools like browser use send web UI and anything else that was failing on repl render and Railway",to do,1737013029972,"1/16/2025, 7:37:09 AM GMT",1737102600000,"1/17/2025, 8:30:00 AM GMT",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dve49x0,"https://outroll.com/insight/service-as-software?utm_source=chatgpt.com","",to do,1734077260790,"12/13/2024, 8:07:40 AM GMT",,"",,"",86dvddwyu,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvempwe,"User authentication","https://clerk.com/?utm_source=github&utm_medium=open_source&utm_campaign=saas-boilerplate",to do,1734349424196,"12/16/2024, 11:43:44 AM GMT",,"",,"",86dvempfu,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwe11v,"Mobile Apps","",to do,1728574876189,"10/10/2024, 4:41:16 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdy6u,"zapier.com","",to do,1728574459972,"10/10/2024, 4:34:19 PM GMT+1",,"",,"",86duwdy1u,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdy8m,"n8n.com","",to do,1728574466048,"10/10/2024, 4:34:26 PM GMT+1",,"",,"",86duwdy1u,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdyp7,"build ship.com","",to do,1728574519827,"10/10/2024, 4:35:19 PM GMT+1",,"",,"",86duwdy1u,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdy1u,"Automation","",to do,1728574441795,"10/10/2024, 4:34:01 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdy4u,"make.com","",to do,1728574454357,"10/10/2024, 4:34:14 PM GMT+1",,"",,"",86duwdy1u,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdyjn,"vector shift.ai","",to do,1728574504765,"10/10/2024, 4:35:04 PM GMT+1",,"",,"",86duwdy1u,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwe1e3,"https://databutton.com/","",to do,1728574948817,"10/10/2024, 4:42:28 PM GMT+1",,"",,"",86duwe117,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvfup4m,"“Yes, MACs are harder to set up, but hard things are what separate businesses from hobbies.“\n\nRead “MVPs and MVEs are Dead. Build a MAC.“ by Jano le Roux on Medium: https://medium.com/swlh/mvps-and-mves-are-dead-build-a-mac-5a5b570aaaf4","Use this as a thought exercise for creating a Playbook that automations and then an agent that sets up simply everything to develop a microsas. Somewhere in this should be a tool to determine the amount of money that gets invested versus the return IE the number of people that sign up for the product and maybe some kind of a ratio maybe this metric already exists but it would allow me to quickly validate Microsoft ideas and determine which ones are worth further investigation",to do,1734597418386,"12/19/2024, 8:36:58 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86dvddwyu,"Read “The Shift from SaaS to Service-as-Software: Building Systems-of-Work for an AI-Driven Future“ by Falk Gottlob on Medium: https://medium.com/@falkgottlob/the-shift-from-saas-to-service-as-software-building-systems-of-work-for-an-ai-driven-future-33f81e4b8b09","A story from Falk Gottlob on Medium\n\nalso look at the process being used:https://www.mechanical-orchard.com/our-solutions\nthis is an enterprise approach, but fully possible for cloud first companies.\nhttps://www.mechanical-orchard.com/insights/the-mechanical-orchard-approach-animated\nThe running system is the specification\nReverse-engineer and create a behavioral twin\nDeploy incrementally into production",to do,1733904336725,"12/11/2024, 8:05:36 AM GMT",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwe117,"Web Apps","At some point a web app or two might be needed. How do I use nocode and/or AI to make this as painless as possible?",to do,1728574869116,"10/10/2024, 4:41:09 PM GMT+1",,"",,"",null,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
86duwdt0r,"incorporate Google secret manager into flowise process","",to do,1728573473589,"10/10/2024, 4:17:53 PM GMT+1",,"",,"",86duwdt6x,"[]","[Kurt Anderson]","[]",null,"Core Platforms","[""Mapache Solutions""]","Kurt Anderson's Space","","","{}","[]","0", "",,NaN,
